id,price,number_of_reviews,last_review,neighbourhood,name,availability_365,host_id,room_type,latitude,longitude,coords,pais
5576163,484,66,2023-02-17,Belize Islands,Bungalow in San Pedro · ★4.92 · 1 bedroom · 1 bed · 1 bath,293,25998251,Entire home/apt,17.94026,-87.94711,"17.94026,-87.94711",Belize
5716175,280,10,2021-06-13,Belize Islands,Cabin in Belize · ★4.90 · 1 bedroom · 1 bed · 1 bath,0,604999,Entire home/apt,17.73876,-88.02832,"17.73876,-88.02832",Belize
5716473,164,8,2022-03-13,Belize Islands,Rental unit in Caye Caulker  · ★4.75 · 1 bedroom · 1 bed · 1 bath,86,604999,Entire home/apt,17.73872,-88.02831,"17.73872,-88.02831",Belize
5717367,30,6,2017-10-16,Cayo,Home in Benque Viejo Del Carmen · ★4.83 · 1 bedroom · 3 beds · 1 bath,0,29641332,Entire home/apt,17.05426,-89.11307,"17.05426,-89.11307",Belize
5767394,242,102,2022-01-05,Belize Islands,Rental unit in San Pedro · ★4.72 · 1 bedroom · 1 bed · 0 baths,0,29921817,Entire home/apt,17.91939,-87.96218,"17.91939,-87.96218",Belize
5940035,179,155,2023-08-25,Belize Islands,Cottage in Belize · ★4.83 · 2 bedrooms · 2 beds · 1 bath,290,30838439,Entire home/apt,17.73677,-88.02904,"17.73677,-88.02904",Belize
6064477,117,18,2023-04-22,Stann Creek Mainland,Place to stay in Dangriga · ★4.67 · 1 bedroom · 3 beds · 1 bath,94,16309281,Private room,16.96707,-88.22036,"16.96707,-88.22036",Belize
6077368,222,12,2023-09-01,Stann Creek Mainland,Home in Placencia · ★4.67 · 2 bedrooms · 2 beds · 1 bath,180,10998068,Entire home/apt,16.60889,-88.35553,"16.60889,-88.35553",Belize
6272624,151,62,2023-07-16,Belize Islands,Home in Caye Caulker · ★4.85 · 1 bedroom · 1 bed · 1 bath,231,604999,Entire home/apt,17.73431,-88.02737,"17.73431,-88.02737",Belize
6290046,151,21,2023-03-13,Stann Creek Mainland,Rental unit in Maya Beach · ★4.67 · 1 bedroom · 1 bed · 1 bath,285,22121955,Entire home/apt,16.61048,-88.35514,"16.61048,-88.35514",Belize
6398296,1310,29,2023-03-25,Belize Islands,Villa in San Pedro · ★4.75 · 6 bedrooms · 9 beds · 6 baths,14,33357511,Entire home/apt,17.88004,-87.99876,"17.88004,-87.99876",Belize
6495159,200,127,2023-07-24,Cayo,Cabin in San Ignacio · ★4.97 · 2 bedrooms · 2 beds · 1 bath,338,23499058,Entire home/apt,17.17643,-89.09573,"17.17643,-89.09573",Belize
6759766,99,68,2023-03-01,Belize Islands,Rental unit in San Pedro · ★4.87 · 1 bedroom · 1 bed · 1 bath,319,27842054,Entire home/apt,17.9128,-87.96898,"17.9128,-87.96898",Belize
6760689,71,12,2019-01-14,Cayo,Bungalow in Belmopan · ★4.92 · 1 bedroom · 1 bed · 1 private bath,364,2066467,Private room,17.25082,-88.76172,"17.25082,-88.76172",Belize
6775096,300,166,2023-08-03,Cayo,Home in Benque Viejo Del Carmen · ★4.94 · 5 bedrooms · 5 beds · 3 baths,324,35456693,Entire home/apt,17.02268,-89.06916,"17.02268,-89.06916",Belize
6966852,240,16,2023-01-25,Stann Creek Mainland,Boutique hotel in Hopkins · ★4.88 · 1 bedroom · 1 bed · 1 private bath,333,23969147,Private room,16.86263,-88.28366,"16.86263,-88.28366",Belize
6988404,180,41,2023-09-05,Belize Islands,Cottage in Caye Caulker · ★4.85 · Studio · 2 beds · 1 bath,284,36212095,Entire home/apt,17.73632,-88.02602,"17.73632,-88.02602",Belize
6990462,181,34,2023-05-14,Belize Islands,Cottage in Caye Caulker · ★4.79 · Studio · 1 bed · 1 bath,116,36212095,Entire home/apt,17.73746,-88.02757,"17.73746,-88.02757",Belize
7024492,292,25,2022-06-26,Belize Islands,Aparthotel in Caye Caulker · ★4.92 · 1 bedroom · 1 bed · 1 private bath,240,6334784,Hotel room,17.73598,-88.02706,"17.73598,-88.02706",Belize
7141990,4573,0,,Belize Islands,Resort in San Pedro · 12 bedrooms · 13 beds · 13 baths,227,37402444,Private room,17.94106,-87.94876,"17.94106,-87.94876",Belize
7206643,202,8,2023-07-08,Belize Mainland,Bed and breakfast in Crooked Tree · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,361,37736866,Private room,17.77686,-88.54305,"17.77686,-88.54305",Belize
7206891,343,7,2020-02-12,Belize Mainland,Bed and breakfast in Crooked Tree · ★5.0 · 1 bedroom · 3 beds · 1 bath,364,37736866,Private room,17.77487,-88.5423,"17.77487,-88.5423",Belize
7291063,383,9,2021-03-09,Cayo,Home in Bullet Tree Falls · ★5.0 · 1 bedroom · 2 beds · 1 bath,219,38183609,Entire home/apt,17.16707,-89.10351,"17.16707,-89.10351",Belize
7399016,286,113,2023-08-16,Belize Islands,Rental unit in San Pedro · ★4.90 · 2 bedrooms · 2 beds · 1 bath,300,38766913,Entire home/apt,17.92307,-87.95997,"17.92307,-87.95997",Belize
7434094,453,10,2023-04-13,Belize Islands,Rental unit in San Pedro · ★4.78 · 2 bedrooms · 3 beds · 1.5 baths,310,38941553,Entire home/apt,18.04593,-87.89373,"18.04593,-87.89373",Belize
7437084,603,99,2023-09-18,Belize Islands,Home in Ambergris Caye · ★4.90 · 3 bedrooms · 4 beds · 2 baths,191,38958834,Entire home/apt,18.03667,-87.89523,"18.03667,-87.89523",Belize
7497799,131,23,2019-02-24,Belize Mainland,Place to stay in Belize City · ★4.17 · 1 bedroom · 1 bed · 1 bath,0,9315171,Private room,17.50367,-88.19704,"17.50367,-88.19704",Belize
7642962,676,24,2023-05-08,Belize Islands,Home in Caye Caulker · ★4.70 · 6 bedrooms · 10 beds · 4.5 baths,325,27915952,Entire home/apt,17.75867,-88.02474,"17.75867,-88.02474",Belize
7885018,502,19,2022-07-23,Belize Islands,Condo in San Pedro · ★4.79 · 3 bedrooms · 3 beds · 3 baths,327,41566808,Entire home/apt,18.00074,-87.94247,"18.00074,-87.94247",Belize
7948162,443,3,2023-08-10,Stann Creek Mainland,Condo in Placencia Village · ★5.0 · 2 bedrooms · 3 beds · 2.5 baths,239,261868426,Entire home/apt,16.5100040435791,-88.37228393554688,"16.5100040435791,-88.37228393554688",Belize
8030714,196,316,2023-09-11,Belize Mainland,Home in Ladyville · ★4.91 · 2 bedrooms · 2 beds · 1 bath,286,42386263,Entire home/apt,17.56246,-88.31151,"17.56246,-88.31151",Belize
8080410,494,9,2019-09-08,Cayo,Home in Benque Viejo Del Carmen · ★4.56 · 5 bedrooms · 6 beds · 2 baths,3,32369141,Entire home/apt,16.9884,-89.04703,"16.9884,-89.04703",Belize
8102567,250,10,2020-03-08,Cayo,Cabin in Benque Viejo Del Carmen · ★4.80 · 3 bedrooms · 4 beds · 1 bath,122,32369141,Entire home/apt,16.9884,-89.04703,"16.9884,-89.04703",Belize
8206314,504,0,,Cayo,Home in San Ignacio · 3 bedrooms · 4 beds · 2 baths,365,25348156,Entire home/apt,17.15011,-89.06999,"17.15011,-89.06999",Belize
8302632,121,75,2021-01-01,Belize Islands,Rental unit in San Pedro · ★4.63 · 1 bedroom · 1 bed · 1 bath,364,43775096,Entire home/apt,17.91942,-87.96219,"17.91942,-87.96219",Belize
8326403,141,2,2019-04-20,Stann Creek Mainland,Guesthouse in Placencia · 1 bedroom · 1 bed · 1 private bath,0,43892918,Private room,16.52441,-88.3695,"16.52441,-88.3695",Belize
8341470,111,16,2022-12-27,Stann Creek Mainland,Place to stay in Belize City · ★4.38 · 11 bedrooms · 3 beds · 1 private bath,365,43958329,Private room,16.99423,-88.37128,"16.99423,-88.37128",Belize
8365438,111,61,2023-04-20,Cayo,Treehouse in Bullet Tree Falls · ★4.89 · 1 bedroom · 1 bed · 2 shared baths,328,22923135,Private room,17.17392,-89.10895,"17.17392,-89.10895",Belize
8403769,111,255,2023-08-09,Belize Mainland,Cabin in Belize District · ★4.80 · 1 bedroom · 1 bed · 1 bath,333,44126263,Entire home/apt,17.57882,-88.53794,"17.57882,-88.53794",Belize
8443223,766,31,2023-07-25,Stann Creek Mainland,Villa in Placencia · ★4.86 · 2 bedrooms · 2 beds · 2.5 baths,298,41092862,Entire home/apt,16.54572,-88.35889,"16.54572,-88.35889",Belize
8485312,200,227,2023-09-12,Belize Islands,Home in Belize · ★4.90 · 1 bedroom · 2 beds · 1 bath,220,44687690,Entire home/apt,17.73625,-88.02808,"17.73625,-88.02808",Belize
8500000,302,43,2023-09-09,Belize Islands,Rental unit in Caye Caulker · ★4.91 · 1 bedroom · 2 beds · 1 bath,239,13100806,Entire home/apt,17.736036,-88.02671,"17.736036,-88.02671",Belize
8525257,75,76,2023-08-04,Belize Mainland,Rental unit in Belize City · ★4.89 · 2 bedrooms · 2 beds · 1 bath,361,44890390,Entire home/apt,17.50957,-88.20387,"17.50957,-88.20387",Belize
8553990,81,0,,Belize Mainland,Rental unit in Belize City · 2 bedrooms · 2 beds · 1.5 baths,0,45026561,Entire home/apt,17.51499,-88.22403,"17.51499,-88.22403",Belize
8554620,177,4,2016-06-09,Stann Creek Mainland,Rental unit in Placencia · ★4.50 · 1 bedroom · 2 beds · 1 bath,0,45000999,Private room,16.61322,-88.35501,"16.61322,-88.35501",Belize
8579103,329,47,2023-01-15,Belize Islands,Condo in Caye Caulker village · ★4.91 · 1 bedroom · 1 bed · 1 bath,231,604999,Entire home/apt,17.74211,-88.02384,"17.74211,-88.02384",Belize
8626817,126,5,2023-05-07,Cayo,Hotel in San Ignacio · ★5.0 · 1 bedroom · 2 beds · 1 private bath,279,45374193,Hotel room,17.12966,-89.09505,"17.12966,-89.09505",Belize
8644923,302,6,2023-02-19,Belize Islands,"Condo in San Pedro, Ambergris Caye  · ★3.75 · 1 bedroom · 2 beds · 1 bath",0,45444370,Entire home/apt,17.91213,-87.97537,"17.91213,-87.97537",Belize
8713813,139,82,2023-08-14,Stann Creek Mainland,Boutique hotel in Hopkins · ★4.84 · 1 bedroom · 1 bed · 1 private bath,308,16831666,Private room,16.85165,-88.27942,"16.85165,-88.27942",Belize
8773199,202,65,2023-05-30,Stann Creek Mainland,Boutique hotel in Hopkins · ★4.75 · 1 bedroom · 2 beds · 1 private bath,342,16831666,Private room,16.85202,-88.27942,"16.85202,-88.27942",Belize
8958196,101,100,2023-01-14,Cayo,Cabin in San Ignacio · ★4.83 · 1 bedroom · 3 beds · 1 bath,364,46819996,Entire home/apt,17.15823,-89.0841,"17.15823,-89.0841",Belize
8969539,441,163,2023-08-13,Belize Islands,Home in Caye Caulker · ★4.78 · 4 bedrooms · 5 beds · 3 baths,251,41327997,Entire home/apt,17.73681,-88.02844,"17.73681,-88.02844",Belize
8992793,115,205,2023-09-05,Belize Mainland,Home in Belize City · ★4.57 · 2 bedrooms · 2 beds · 1 bath,286,71837120,Entire home/apt,17.55699,-88.53317,"17.55699,-88.53317",Belize
9043364,111,165,2023-09-12,Cayo,Treehouse in San Ignacio · ★4.95 · 1 bedroom · 1 bed · 2 shared baths,346,22923135,Private room,17.17524,-89.10852,"17.17524,-89.10852",Belize
9063035,423,0,,Cayo,Bungalow in San Ignacio · 1 bedroom · 1 bed · 1 bath,0,44199832,Private room,17.13852,-89.04982,"17.13852,-89.04982",Belize
9110114,202,15,2023-08-08,Belize Islands,Cottage in Caye Caulker · ★4.86 · 2 bedrooms · 1 bed · 1 bath,329,47480777,Entire home/apt,17.73994,-88.02725,"17.73994,-88.02725",Belize
9110318,202,35,2023-09-06,Belize Islands,Cottage in Caye Caulker · ★4.94 · 2 bedrooms · 1 bed · 1 bath,310,47480777,Entire home/apt,17.74112,-88.02661,"17.74112,-88.02661",Belize
9154030,60,1,2016-09-24,Stann Creek Mainland,Rental unit in Seine Bight · 2 bedrooms · 6 beds · 1 bath,363,16354278,Entire home/apt,16.5789,-88.36434,"16.5789,-88.36434",Belize
9195897,191,28,2023-02-26,Stann Creek Mainland,Boutique hotel in Hopkins · ★4.61 · 1 bedroom · 3 beds · 1 private bath,354,16831666,Private room,16.85169,-88.27929,"16.85169,-88.27929",Belize
9252125,242,2,2018-12-28,Stann Creek Mainland,Guesthouse in Stann Creek · 1 bedroom · 1 bed · 1 bath,0,45000999,Entire home/apt,16.61487,-88.35507,"16.61487,-88.35507",Belize
9268862,151,5,2020-01-03,Belize Islands,Rental unit in Caye Caulker · ★4.75 · 1 bedroom · 1 bed · 1 private bath,0,10546084,Private room,17.74245,-88.0241,"17.74245,-88.0241",Belize
9269132,151,39,2020-02-25,Belize Islands,Rental unit in Caye Caulker · ★4.82 · 1 bedroom · 1 bed · 1 private bath,0,10546084,Private room,17.74186,-88.0248,"17.74186,-88.0248",Belize
9272745,151,21,2020-02-21,Belize Islands,Rental unit in Caye Caulker · ★4.90 · 1 bedroom · 1 bed · 1 bath,0,10546084,Private room,17.74217,-88.02449,"17.74217,-88.02449",Belize
9273451,151,27,2020-01-04,Belize Islands,Rental unit in Caye Caulker · ★4.89 · 1 bedroom · 1 bed · 1 private bath,0,10546084,Private room,17.76,-88.02688,"17.76,-88.02688",Belize
9274044,151,27,2020-02-07,Belize Islands,Rental unit in Caye Caulker · ★4.89 · 1 bedroom · 1 bed · 1 bath,1,10546084,Private room,17.74222,-88.02392,"17.74222,-88.02392",Belize
9274696,151,30,2020-02-10,Belize Islands,Rental unit in Caye Caulker · ★4.83 · 1 bedroom · 1 bed · 1 private bath,0,10546084,Private room,17.74097,-88.02603,"17.74097,-88.02603",Belize
9275263,151,32,2019-03-05,Belize Islands,Rental unit in Caye Caulker · ★4.77 · 1 bedroom · 1 bed · 1 private bath,0,10546084,Private room,17.74163,-88.02621,"17.74163,-88.02621",Belize
9280432,206,18,2023-07-09,Belize Islands,Aparthotel in Ambergris Caye · ★4.83 · 1 bedroom · 1 bed · 1 bath,253,48093824,Entire home/apt,18.03518,-87.89714,"18.03518,-87.89714",Belize
9408664,56,91,2023-08-02,Orange Walk,Bed and breakfast in Orange Walk · ★4.97 · 2 bedrooms · 2 beds · 1 private bath,364,48785884,Private room,18.08042,-88.54033,"18.08042,-88.54033",Belize
9424006,111,42,2022-01-09,Cayo,Cabin in San Ignacio  · ★4.79 · 2 bedrooms · 5 beds · 1 bath,14,48856854,Entire home/apt,17.15288,-89.07652,"17.15288,-89.07652",Belize
9458441,195,71,2023-07-31,Belize Islands,Condo in San Pedro · ★4.83 · 2 bedrooms · 2 beds · 2 baths,347,49014327,Entire home/apt,17.90952491760254,-87.9726791381836,"17.90952491760254,-87.9726791381836",Belize
9460007,174,58,2023-04-09,Belize Islands,Condo in San Pedro · ★4.91 · 1 bedroom · 1 bed · 1 bath,243,49014327,Entire home/apt,17.90968894958496,-87.97258758544922,"17.90968894958496,-87.97258758544922",Belize
9461471,113,77,2023-07-03,Belize Islands,Boutique hotel in San Pedro · ★4.84 · 1 bedroom · 1 bed · 1 private bath,296,49014327,Hotel room,17.909727096557617,-87.9726333618164,"17.909727096557617,-87.9726333618164",Belize
9485934,403,18,2023-01-14,Belize Islands,Home in Long Caye · ★4.76 · 2 bedrooms · 6 beds · 1 bath,325,49166199,Entire home/apt,17.2065649,-87.5951834,"17.2065649,-87.5951834",Belize
9510905,202,34,2023-08-15,Belize Islands,Cottage in Caye Caulker · ★4.91 · 2 bedrooms · 1 bed · 1 bath,341,47480777,Entire home/apt,17.7411,-88.02742,"17.7411,-88.02742",Belize
9545048,111,4,2019-01-06,Cayo,Rental unit in Santa Elena · ★5.0 · 1 bedroom · 2 beds · 1 private bath,365,48970192,Private room,17.15136,-89.07465,"17.15136,-89.07465",Belize
9588132,282,49,2023-09-03,Stann Creek Mainland,Home in Hopkins · ★4.70 · 2 bedrooms · 4 beds · 1 bath,286,16831666,Entire home/apt,16.85161,-88.27955,"16.85161,-88.27955",Belize
9597407,131,203,2023-05-02,Belize Islands,Guesthouse in Caye Caulker · ★4.90 · 1 bedroom · 1 bed · 1 bath,342,9430792,Entire home/apt,17.74865,-88.02367,"17.74865,-88.02367",Belize
9736869,71,1,2016-01-31,Cayo,Rental unit in Belize City · 1 bedroom · 1 bed · 1 bath,0,50236830,Entire home/apt,17.27631,-88.71624,"17.27631,-88.71624",Belize
9807727,131,225,2023-09-08,Cayo,Bungalow in Cristo Rey · ★4.97 · 1 bedroom · 1 bed · 1 bath,299,35805826,Entire home/apt,17.130432,-89.058754,"17.130432,-89.058754",Belize
9848776,205,105,2023-09-19,Belize Islands,Aparthotel in Belize · ★4.96 · Studio · 1 bed · 1 private bath,204,6334784,Hotel room,17.73582,-88.0268,"17.73582,-88.0268",Belize
9864331,111,16,2019-05-01,Belize Islands,Rental unit in San Pedro · ★4.71 · 1 bedroom · 1 bed · 1 bath,364,43775096,Entire home/apt,17.91814,-87.96349,"17.91814,-87.96349",Belize
9864801,111,35,2022-02-11,Belize Islands,Rental unit in San Pedro · ★4.37 · 1 bedroom · 1 bed · 1 bath,365,43775096,Entire home/apt,17.9189,-87.96273,"17.9189,-87.96273",Belize
9934974,202,56,2022-11-30,Stann Creek Mainland,Boutique hotel in Hopkins · ★4.78 · 1 bedroom · 3 beds · 1 private bath,266,16831666,Private room,16.85202,-88.27968,"16.85202,-88.27968",Belize
9957366,550,79,2023-06-19,Cayo,Home in San Ignacio · ★4.96 · 3 bedrooms · 4 beds · 2 baths,118,4768636,Entire home/apt,17.1621,-89.0418,"17.1621,-89.0418",Belize
10021941,282,79,2023-08-06,Stann Creek Mainland,Home in Hopkins · ★4.66 · 2 bedrooms · 4 beds · 1 bath,329,16831666,Entire home/apt,16.85186,-88.27959,"16.85186,-88.27959",Belize
10068252,101,54,2023-03-31,Corozal,Tiny home in Sarteneja · ★4.69 · 1 bedroom · 1 bed · 1 bath,329,51172579,Entire home/apt,18.34597,-88.15251,"18.34597,-88.15251",Belize
10068754,171,61,2023-06-25,Corozal,Bungalow in Sarteneja · ★4.79 · 1 bedroom · 3 beds · 1 bath,353,51172579,Entire home/apt,18.34602,-88.15238,"18.34602,-88.15238",Belize
10129552,75,2,2023-03-23,Cayo,Cabin in San Ignacio · 1 bedroom · 1 bed · 1 private bath,0,51983681,Private room,17.16958,-89.0703,"17.16958,-89.0703",Belize
10152255,111,7,2020-01-02,Cayo,Cabin in San Ignacio · ★4.33 · 1 bedroom · 1 bed · 1 private bath,0,51983681,Private room,17.16562,-89.06862,"17.16562,-89.06862",Belize
10152996,75,1,2023-01-06,Cayo,Rental unit in San Ignacio · 1 bedroom · 2 beds · 1 bath,0,51983681,Private room,17.16908,-89.06945,"17.16908,-89.06945",Belize
10153236,75,0,,Cayo,Home in San Ignacio · 1 bedroom · 1 bed · 1 private bath,0,51983681,Private room,17.16789,-89.0707,"17.16789,-89.0707",Belize
10247854,151,178,2023-08-18,Belize Islands,Bungalow in Caye Caulker · ★4.79 · 2 bedrooms · 2 beds · 1 bath,344,2267459,Entire home/apt,17.73886,-88.02588,"17.73886,-88.02588",Belize
10252481,194,295,2023-09-03,Belize Islands,Home in Caye Caulker · ★4.92 · 1 bedroom · 1 bed · 1 bath,317,52702883,Entire home/apt,17.73917,-88.02818,"17.73917,-88.02818",Belize
10264913,121,14,2023-01-26,Stann Creek Mainland,Farm stay in Middlesex · ★4.79 · 1 bedroom · 3 beds · 1 bath,85,52665457,Entire home/apt,17.03395,-88.51869,"17.03395,-88.51869",Belize
10295836,211,109,2023-09-18,Belize Islands,Aparthotel in Caye Caulker  · ★4.90 · 1 bedroom · 1 bed · 1 private bath,228,6334784,Hotel room,17.74048,-88.02517,"17.74048,-88.02517",Belize
10363638,121,144,2023-09-04,Belize Islands,Guesthouse in Caye Caulker · ★4.87 · 1 bedroom · 1 bed · 1 bath,320,9430792,Entire home/apt,17.74918,-88.02397,"17.74918,-88.02397",Belize
10514308,175,48,2023-03-26,Belize Islands,Condo in San Pedro · ★4.94 · 1 bedroom · 2 beds · 1 bath,300,49014327,Entire home/apt,17.90964698791504,-87.9726333618164,"17.90964698791504,-87.9726333618164",Belize
10523416,139,20,2023-08-23,Toledo Mainland,Bungalow in San Marcos · ★4.95 · 1 bedroom · 8 beds · 1 bath,336,54254514,Entire home/apt,16.215588,-88.906654,"16.215588,-88.906654",Belize
10573186,151,10,2023-08-14,Toledo Mainland,Rental unit in Punta Gorda · ★4.0 · 2 bedrooms · 4 beds · 1 shared bath,354,54539897,Private room,16.1003,-88.80445,"16.1003,-88.80445",Belize
10698102,75,8,2019-09-03,Cayo,Home in Cayo · ★4.86 · 2 bedrooms · 3 beds · 1 bath,0,682330,Entire home/apt,17.169,-89.11207,"17.169,-89.11207",Belize
10702654,139,199,2023-08-28,Belize Islands,Cabin in Caye Caulker · ★4.92 · 1 bedroom · 1 bed · 1 bath,176,28119422,Entire home/apt,17.73801,-88.02625,"17.73801,-88.02625",Belize
10744438,212,192,2023-08-31,Belize Islands,Bed and breakfast in Belize · ★4.88 · 1 bedroom · 1 bed · 1 private bath,265,55546205,Private room,17.97316,-87.9717,"17.97316,-87.9717",Belize
10807939,252,2,2017-07-13,Stann Creek Mainland,Home in Maya Beach · 2 bedrooms · 4 beds · 2 baths,365,55950970,Entire home/apt,16.61488,-88.35409,"16.61488,-88.35409",Belize
10851488,181,238,2023-09-03,Belize Islands,Bed and breakfast in Belize · ★4.88 · 1 bedroom · 1 private bath,280,55546205,Private room,17.97316,-87.9717,"17.97316,-87.9717",Belize
10851898,177,93,2023-08-05,Stann Creek Mainland,Place to stay in Placencia · ★4.57 · 2 beds · 1 bath,282,56207939,Entire home/apt,16.51457,-88.36439,"16.51457,-88.36439",Belize
