id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
43178949,Nature lodge in San Ignacio · 1 bedroom · 3 beds · 1 bath,245845698,Sweet Songs,Cayo,Cayo,17.14828,-89.07515,Private room,623,1,0,,,6,0,0,
43178983,Boutique hotel in Stann Creek District · ★4.25 · 1 bedroom · 1 bed · 1 bath,245630055,William,Stann Creek,Stann Creek Mainland,16.56549,-88.36484,Private room,395,1,8,2023-05-06,0.43,4,0,3,
43178992,Resort in Stann Creek District · 1 bedroom · 1 bed · 1 bath,245630055,William,Stann Creek,Stann Creek Mainland,16.56705,-88.36475,Private room,476,1,0,,,4,0,0,
43179017,Boutique hotel in Placencia · 2 bedrooms · 2 beds · 2 baths,245630055,William,Stann Creek,Stann Creek Mainland,16.62061,-88.35328,Private room,623,1,1,2023-03-10,0.15,4,0,1,
43179049,Resort in Stann Creek District · 1 bedroom · 1 bed · 1 bath,245630055,William,Stann Creek,Stann Creek Mainland,16.5667,-88.36577,Private room,375,1,0,,,4,0,0,
43195087,Island in Dangriga · 1 bedroom · 1 bed · 1 bath,4724014,MuyOno,Stann Creek,Stann Creek Islands,16.87568,-88.12125,Private room,1107,1,0,,,4,271,0,
43195252,Island in Dangriga · 1 bedroom · 1 bed · 1 bath,4724014,MuyOno,Stann Creek,Stann Creek Islands,16.87352,-88.12189,Private room,1251,1,0,,,4,254,0,
43195311,Island in Dangriga · 1 bedroom · 1 bed · 1 bath,4724014,MuyOno,Stann Creek,Stann Creek Islands,16.87348,-88.12242,Private room,1413,1,0,,,4,269,0,
43195446,Bungalow in Dangriga · 1 bedroom · 1 bed · 1 bath,4724014,MuyOno,Stann Creek,Stann Creek Islands,16.87383,-88.12195,Entire home/apt,1571,1,1,2021-06-13,0.04,4,300,0,
43198045,Hotel in Hopeville · 3 bedrooms · 4 beds · 3 baths,260690915,Janice,Toledo,Toledo Mainland,16.11424,-88.799,Private room,120,1,0,,,1,89,0,
43326306,Rental unit in Placencia · 2 bedrooms · 3 beds · 1 bath,345042592,Easy Living,Stann Creek,Stann Creek Mainland,16.51828,-88.3682,Entire home/apt,200,999,2,2023-03-24,0.23,1,313,2,
43423436,Guest suite in Consejo · 1 bedroom · 1 bed · 1 bath,346081194,Larry,Corozal,Corozal,18.45845,-88.29867,Entire home/apt,240,1,0,,,1,0,0,
43458666,Hotel in Corozal · 1 bedroom · 2 beds · 1 private bath,346457365,Sylvia,Corozal,Corozal,18.38415,-88.39286,Private room,131,1,1,2021-12-28,0.05,5,180,0,
43467177,Hotel in Corozal · ★4.40 · 1 bedroom · 1 bed · 1 private bath,346457365,Sylvia,Corozal,Corozal,18.38449,-88.39309,Private room,101,1,10,2023-09-08,0.36,5,180,4,
43565943,Campsite in Benque Viejo Del Carmen · Half-bath,211487445,Moncho,Cayo,Cayo,17.07588,-89.1293,Entire home/apt,30,3,0,,,2,364,0,
43652323,"Boutique hotel in San Pedro, Ambergris Caye · 1 bedroom · 2 beds · 1 shared bath",98494358,James Edgar,Belize,Belize Islands,17.92566,-87.95979,Private room,260,1,0,,,2,326,0,
43787172,Condo in San Pedro · ★5.0 · 2 bedrooms · 3 beds · 2 baths,88200158,Coleen,Belize,Belize Islands,17.91396,-87.9678,Entire home/apt,502,3,3,2023-02-25,0.36,23,288,3,
43787709,Condo in San Pedro · 2 bedrooms · 3 beds · 2 baths,88200158,Coleen,Belize,Belize Islands,17.91396,-87.9678,Entire home/apt,401,3,2,2023-06-08,0.30,23,129,2,
43787953,Condo in San Pedro · ★5.0 · 2 bedrooms · 2 beds · 2 baths,88200158,Coleen,Belize,Belize Islands,17.909246,-87.971573,Entire home/apt,401,3,7,2023-08-31,0.41,23,284,5,
43788135,Condo in San Pedro · ★4.83 · 3 bedrooms · 6 beds · 2.5 baths,88200158,Coleen,Belize,Belize Islands,17.91396,-87.9678,Entire home/apt,705,3,6,2023-07-04,0.23,23,168,3,
43802958,Home in Caye Caulker · ★4.92 · 1 bedroom · 1 bed · 1 bath,8801829,Amanda,Belize,Belize Islands,17.73586,-88.02584,Entire home/apt,222,2,37,2023-08-22,1.09,2,145,29,
43805138,Home in San Pedro · ★4.85 · 3 bedrooms · 4 beds · 1 bath,203551366,MB Luxury Vacation Rentals,Belize,Belize Islands,17.89998,-87.98147,Entire home/apt,345,1,13,2023-09-17,1.55,8,268,13,
43860685,Villa in San Pedro · 1 bedroom · 2 beds · 1 bath,151270790,Nellie,Belize,Belize Islands,17.92267,-87.95976,Entire home/apt,292,3,1,2023-08-16,0.77,36,223,1,
43894803,Villa in San Pedro · ★4.88 · 2 bedrooms · 3 beds · 1 bath,151270790,Nellie,Belize,Belize Islands,17.92288,-87.96027,Entire home/apt,333,3,33,2023-09-18,1.21,36,291,22,
43908334,Villa in San Pedro · 1 bedroom · 2 beds · 1 bath,151270790,Nellie,Belize,Belize Islands,17.92218,-87.95892,Entire home/apt,292,3,1,2023-09-02,1,36,301,1,
43909381,Villa in San Pedro · ★4.64 · 2 bedrooms · 4 beds · 1 bath,151270790,Nellie,Belize,Belize Islands,17.92322,-87.96083,Entire home/apt,333,3,11,2023-07-19,0.41,36,309,6,
43927913,Villa in San Pedro · ★4.75 · 1 bedroom · 2 beds · 1 bath,151270790,Nellie,Belize,Belize Islands,17.92333,-87.95881,Entire home/apt,252,3,4,2023-09-08,0.15,36,315,1,
43928800,Rental unit in San Pedro · 1 bedroom · 2 beds · 1 bath,151270790,Nellie,Belize,Belize Islands,17.92233,-87.95914,Entire home/apt,252,3,1,2023-03-04,0.15,36,308,1,
43929009,Villa in San Pedro · ★4.80 · 1 bedroom · 2 beds · 1 bath,151270790,Nellie,Belize,Belize Islands,17.92315,-87.95936,Entire home/apt,212,3,5,2023-01-22,0.25,36,310,2,
43939167,Villa in San Pedro · ★4.88 · 1 bedroom · 3 beds · 1 bath,151270790,Nellie,Belize,Belize Islands,17.92372,-87.96097,Entire home/apt,212,3,24,2023-03-21,0.80,36,332,7,
43939569,Villa in San Pedro · ★4.89 · 1 bedroom · 2 beds · 1 bath,151270790,Nellie,Belize,Belize Islands,17.9211,-87.96276,Entire home/apt,212,3,38,2023-09-19,1.25,36,300,13,
43939782,Villa in San Pedro · ★4.87 · 2 bedrooms · 3 beds · 1 bath,151270790,Nellie,Belize,Belize Islands,17.92331,-87.95901,Entire home/apt,312,3,45,2023-09-08,2.12,36,294,21,
43940058,Villa in San Pedro · ★4.90 · 1 bedroom · 2 beds · 1 bath,151270790,Nellie,Belize,Belize Islands,17.9222,-87.95887,Entire home/apt,252,3,10,2023-04-29,0.39,36,278,3,
43940596,Villa in San Pedro · ★4.89 · 1 bedroom · 2 beds · 1 bath,151270790,Nellie,Belize,Belize Islands,17.92306,-87.96074,Entire home/apt,252,3,19,2023-09-02,0.90,36,305,7,
43941284,Villa in San Pedro · ★4.85 · 1 bedroom · 2 beds · 1 bath,151270790,Nellie,Belize,Belize Islands,17.92173,-87.95917,Entire home/apt,292,3,13,2023-09-06,0.60,36,312,6,
43956976,Villa in San Pedro · ★4.91 · 1 bedroom · 2 beds · 1 bath,151270790,Nellie,Belize,Belize Islands,17.92283,-87.95977,Entire home/apt,292,3,11,2023-09-02,0.56,36,300,9,
43957789,Villa in San Pedro · 1 bedroom · 2 beds · 1 bath,151270790,Nellie,Belize,Belize Islands,17.92289,-87.95987,Entire home/apt,292,3,2,2023-04-28,0.25,36,305,2,
43957977,Villa in San Pedro · ★5.0 · 1 bedroom · 2 beds · 1 bath,151270790,Nellie,Belize,Belize Islands,17.92275,-87.95995,Entire home/apt,292,3,7,2023-02-28,0.33,36,250,5,
43958122,Villa in San Pedro · ★4.33 · 1 bedroom · 2 beds · 1 bath,151270790,Nellie,Belize,Belize Islands,17.92275,-87.95983,Entire home/apt,312,3,3,2023-09-22,0.21,36,281,2,
43958307,Villa in San Pedro · ★4.89 · 1 bedroom · 2 beds · 1 bath,151270790,Nellie,Belize,Belize Islands,17.92281,-87.95982,Entire home/apt,312,3,9,2023-08-22,0.33,36,271,5,
44014683,Cabin in Caye Caulker · ★4.96 · 1 bedroom · 1 bed · 1 bath,28119422,Aria & Ben,Belize,Belize Islands,17.737958908081055,-88.02616119384766,Entire home/apt,139,1,94,2023-09-12,2.94,4,260,28,
44049612,Condo in San Pedro · 1 bedroom · 2 beds · 1 bath,88200158,Coleen,Belize,Belize Islands,17.89419,-87.97777,Entire home/apt,322,3,0,,,23,228,0,
44049731,Condo in San Pedro · 1 bedroom · 2 beds · 1 bath,88200158,Coleen,Belize,Belize Islands,17.89271,-87.97777,Entire home/apt,322,3,0,,,23,276,0,
44049820,Condo in San Pedro · 3 bedrooms · 4 beds · 2 baths,88200158,Coleen,Belize,Belize Islands,17.90575,-87.97518,Entire home/apt,403,3,1,2022-06-17,0.06,23,245,0,
44049937,Condo in San Pedro · 2 bedrooms · 5 beds · 2 baths,88200158,Coleen,Belize,Belize Islands,17.8941,-87.97872,Entire home/apt,403,3,0,,,23,273,0,
44050141,Condo in San Pedro · 3 bedrooms · 5 beds · 2 baths,88200158,Coleen,Belize,Belize Islands,17.90715,-87.97328,Entire home/apt,403,3,0,,,23,280,0,
44064010,Condo in San Pedro · 3 bedrooms · 4 beds · 2 baths,88200158,Coleen,Belize,Belize Islands,17.89289,-87.97874,Entire home/apt,403,3,0,,,23,177,0,
44064094,Condo in San Pedro · 3 bedrooms · 5 beds · 2 baths,88200158,Coleen,Belize,Belize Islands,17.89302,-87.97838,Entire home/apt,403,3,1,2021-07-19,0.04,23,248,0,
44064153,Condo in San Pedro · 3 bedrooms · 5 beds · 2 baths,88200158,Coleen,Belize,Belize Islands,17.89468,-87.97728,Entire home/apt,403,3,0,,,23,268,0,
44064203,Condo in San Pedro · 3 bedrooms · 4 beds · 2 baths,88200158,Coleen,Belize,Belize Islands,17.89431,-87.97781,Entire home/apt,403,3,1,2022-11-03,0.09,23,218,1,
44064247,Condo in San Pedro · 3 bedrooms · 4 beds · 2 baths,88200158,Coleen,Belize,Belize Islands,17.89416,-87.97937,Entire home/apt,403,3,1,2022-10-09,0.09,23,233,1,
44677850,Boat in Belize City · 3 bedrooms · 3 baths,6101757,Clifford,Belize,Belize Mainland,17.50479,-88.19677,Entire home/apt,3809,4,0,,,3,0,0,
44696694,Resort in San Pedro · ★4.0 · 1 bedroom · 1 private bath,93123112,Lee,Belize,Belize Islands,17.89781,-87.9774,Private room,292,1,3,2023-05-29,0.34,13,365,3,
44899631,Cottage in Caye Caulker · 1 bedroom · 1 bed · 1 bath,135893916,Mike & Liliana,Belize,Belize Islands,17.73878,-88.02941,Entire home/apt,159,2,2,2023-02-07,0.24,2,319,2,
44951736,"Home in Placencia, Stann Creek District, Belize · 3 bedrooms · 5 beds · 2 baths",362956777,Jacqueline,Stann Creek,Stann Creek Mainland,16.52578,-88.36916,Entire home/apt,250,2,0,,,1,0,0,
45383947,Cabin in Placencia · ★4.83 · 3 bedrooms · 6 beds · 0 baths,76414486,Vacasa Belize,Stann Creek,Stann Creek Mainland,16.58403,-88.36409,Entire home/apt,405,1,6,2023-07-10,0.18,231,357,1,
45383951,Home in Bullet Tree Falls Village · ★5.0 · 7 bedrooms · 14 beds · 7 baths,76414486,Vacasa Belize,Cayo,Cayo,17.16687,-89.12005,Entire home/apt,1161,2,4,2023-05-23,0.27,231,364,3,
45383952,Cabin in Stann Creek District · ★3.0 · 2 bedrooms · 2 beds · 0 baths,76414486,Vacasa Belize,Stann Creek,Stann Creek Mainland,16.93888,-88.22897,Entire home/apt,214,1,3,2023-02-04,0.09,231,364,1,
45383953,Rental unit in Alta Vista · ★5.0 · Studio · 1 bed · 1 bath,76414486,Vacasa Belize,Stann Creek,Stann Creek Mainland,16.98192,-88.2897,Entire home/apt,244,1,3,2023-02-14,0.15,231,364,1,
45383960,Rental unit in San Pedro · 1 bedroom · 1 bed · 0 baths,76414486,Vacasa Belize,Belize,Belize Islands,17.90885,-87.97205,Entire home/apt,274,2,1,2021-04-07,0.03,231,365,0,
45383962,Home in Belize City · ★4.50 · 1 bedroom · 1 bed · 0 baths,76414486,Vacasa Belize,Belize,Belize Mainland,17.51291,-88.23199,Entire home/apt,252,2,6,2023-02-03,0.21,231,365,2,
45383966,Cottage in Caye Caulker · 1 bedroom · 1 bed · 1 bath,76414486,Vacasa Belize,Belize,Belize Islands,17.73558,-88.03043,Entire home/apt,147,1,1,2023-04-08,0.18,231,365,1,
45383968,Rental unit in Hopkins · ★4.50 · 1 bedroom · 1 bed · 1 bath,76414486,Vacasa Belize,Stann Creek,Stann Creek Mainland,16.86082,-88.28337,Entire home/apt,216,2,8,2022-12-15,0.27,231,365,2,
45383974,Cabin in Alta Vista · 1 bedroom · 1 bed · 1 bath,76414486,Vacasa Belize,Stann Creek,Stann Creek Mainland,16.98197,-88.28844,Entire home/apt,264,1,0,,,231,364,0,
45383976,Rental unit in Caye Caulker · ★4.15 · Studio · 1 bed · 1 bath,76414486,Vacasa Belize,Belize,Belize Islands,17.7359,-88.02874,Entire home/apt,91,1,20,2023-08-29,0.68,231,359,7,
45383978,Condo in San Pedro · ★4.43 · 3 bedrooms · 4 beds · 0 baths,76414486,Vacasa Belize,Belize,Belize Islands,17.89181,-87.97967,Entire home/apt,554,2,7,2023-08-17,0.38,231,364,5,
45383981,Rental unit in San Ignacio · 1 bedroom · 1 bed · 0 baths,76414486,Vacasa Belize,Cayo,Cayo,17.14391,-89.07887,Entire home/apt,181,2,0,,,231,364,0,
45383984,Rental unit in Caye Caulker · ★4.65 · Studio · 1 bed · 1 bath,76414486,Vacasa Belize,Belize,Belize Islands,17.7364,-88.02942,Entire home/apt,93,1,26,2023-08-31,0.99,231,348,15,
45383987,Bungalow in Dangriga · 1 bedroom · 1 bed · 1 bath,76414486,Vacasa Belize,Stann Creek,Stann Creek Mainland,16.79021,-88.30637,Entire home/apt,177,2,2,2023-07-19,0.24,231,364,2,
45383988,Home in Belize · 1 bedroom · 2 beds · 1 private bath,76414486,Vacasa Belize,Belize,Belize Islands,17.73749890729075,-88.03000690158419,Private room,127,1,0,,,231,364,0,
45383990,Rental unit in Caye Caulker · ★4.67 · 3 bedrooms · 3 beds · 3 baths,76414486,Vacasa Belize,Belize,Belize Islands,17.738189802560214,-88.02940951712984,Entire home/apt,276,1,3,2023-03-08,0.17,231,364,1,
45383992,Rental unit in Alta Vista · Studio · 2 beds · 1 bath,76414486,Vacasa Belize,Stann Creek,Stann Creek Mainland,16.9812,-88.28993,Entire home/apt,153,1,0,,,231,364,0,
45383995,Home in Bullet Tree Falls · Studio · 1 bed · 1 private bath,76414486,Vacasa Belize,Cayo,Cayo,17.16615,-89.11943,Private room,167,2,1,2021-05-26,0.04,231,364,0,
45383998,Home in San Ignacio · 3 bedrooms · 4 beds · 2.5 baths,76414486,Vacasa Belize,Cayo,Cayo,17.14688,-89.07394,Entire home/apt,806,1,2,2023-01-17,0.08,231,364,1,
45383999,Cabin in Placencia · 4 bedrooms · 7 beds · 4 baths,76414486,Vacasa Belize,Stann Creek,Stann Creek Mainland,16.51477,-88.36867,Entire home/apt,633,2,0,,,231,364,0,
45384000,Condo in San Pedro · ★4.73 · 1 bedroom · 2 beds · 0 baths,76414486,Vacasa Belize,Belize,Belize Islands,17.90533,-87.97996,Entire home/apt,202,1,15,2023-04-26,0.49,231,359,7,
45384002,Cottage in Belize · 2 bedrooms · 2 beds · 0 baths,76414486,Vacasa Belize,Belize,Belize Islands,17.73613,-88.02971,Entire home/apt,268,1,2,2022-07-29,0.07,231,364,0,
45384004,Rental unit in San Ignacio · ★4.86 · 2 bedrooms · 3 beds · 1.5 baths,76414486,Vacasa Belize,Cayo,Cayo,17.14612,-89.09225,Entire home/apt,151,2,7,2022-12-26,0.25,231,363,3,
45384005,Condo in San Pedro · ★4.38 · 2 bedrooms · 2 beds · 2 baths,76414486,Vacasa Belize,Belize,Belize Islands,17.9337,-87.95502,Entire home/apt,244,3,8,2023-04-30,0.30,231,364,1,
45384007,Rental unit in Caye Caulker · ★4.53 · 1 bedroom · 1 bed · 0 baths,76414486,Vacasa Belize,Belize,Belize Islands,17.73657,-88.02959,Entire home/apt,93,1,38,2023-09-01,1.24,231,365,20,
45384008,Condo in San Pedro · ★4.40 · 2 bedrooms · 2 beds · 2 baths,76414486,Vacasa Belize,Belize,Belize Islands,17.93512,-87.95674,Entire home/apt,238,3,20,2023-09-01,0.67,231,355,2,
45384010,Villa in Placencia · ★4.77 · 4 bedrooms · 4 beds · 4 baths,76414486,Vacasa Belize,Stann Creek,Stann Creek Mainland,16.60088,-88.35559,Entire home/apt,901,2,13,2023-03-20,0.42,231,360,4,
45384017,Rental unit in Alta Vista · Studio · 1 bed · 1 bath,76414486,Vacasa Belize,Stann Creek,Stann Creek Mainland,16.98252,-88.28923,Entire home/apt,224,1,0,,,231,364,0,
45384028,Home in San Pedro · 2 bedrooms · 2 beds,76414486,Vacasa Belize,Belize,Belize Islands,17.90867,-87.9741,Private room,401,2,0,,,231,364,0,
45384031,Villa in Seine Bight · 2 bedrooms · 5 beds · 0 baths,76414486,Vacasa Belize,Stann Creek,Stann Creek Mainland,16.62373,-88.35243,Entire home/apt,605,1,1,2021-02-27,0.03,231,364,0,
45384032,Home in Santa Elena · ★4.58 · 5 bedrooms · 6 beds · 0 baths,76414486,Vacasa Belize,Cayo,Cayo,17.16237,-89.05127,Entire home/apt,715,2,26,2023-08-13,0.98,231,364,11,
45384036,Condo in San Pedro · ★4.75 · 1 bedroom · 2 beds · 0 baths,76414486,Vacasa Belize,Belize,Belize Islands,17.89187,-87.98041,Entire home/apt,236,1,8,2023-02-14,0.27,231,365,3,
45401061,Rental unit in San Pedro · 2 bedrooms · 3 beds · 1 bath,76414486,Vacasa Belize,Belize,Belize Islands,17.92701,-87.95946,Entire home/apt,355,1,1,2022-02-23,0.05,231,364,0,
45401062,Home in Stann Creek District · ★4.0 · 3 bedrooms · 7 beds · 0 baths,76414486,Vacasa Belize,Stann Creek,Stann Creek Mainland,16.79122,-88.30676,Entire home/apt,431,2,3,2022-04-14,0.11,231,362,0,
45401064,Rental unit in Alta Vista · Studio · 1 bed · 1 bath,76414486,Vacasa Belize,Stann Creek,Stann Creek Mainland,16.98195,-88.29062,Entire home/apt,163,1,1,2023-02-02,0.13,231,364,1,
45401065,Rental unit in Dangriga · Studio · 2 beds · 1 bath,76414486,Vacasa Belize,Stann Creek,Stann Creek Mainland,16.98296,-88.29019,Entire home/apt,204,1,2,2023-07-12,0.26,231,364,2,
45401070,Home in San Pedro · ★4.67 · 3 bedrooms · 5 beds · 2.5 baths,76414486,Vacasa Belize,Belize,Belize Islands,17.88196,-87.9919,Entire home/apt,584,2,3,2023-05-20,0.55,231,364,3,
45401072,Villa in San Jose Succotz · ★2.67 · 4 bedrooms · 5 beds · 3 baths,76414486,Vacasa Belize,Cayo,Cayo,17.14391,-89.09206,Entire home/apt,302,2,3,2023-02-19,0.14,231,363,1,
45401073,Home in Dangriga · ★4.0 · 4 bedrooms · 8 beds · 4.5 baths,76414486,Vacasa Belize,Stann Creek,Stann Creek Mainland,16.79103,-88.30604,Entire home/apt,675,2,6,2023-06-25,0.20,231,364,1,
45401075,Rental unit in Caye Caulker · ★4.83 · Studio · 2 beds · 1 bath,76414486,Vacasa Belize,Belize,Belize Islands,17.74111,-88.02422,Entire home/apt,248,1,6,2023-08-06,0.37,231,365,4,
45401077,Rental unit in San Pedro · ★2.67 · 1 bedroom · 2 beds · 0 baths,76414486,Vacasa Belize,Belize,Belize Islands,17.92901,-87.95946,Entire home/apt,274,1,3,2022-04-05,0.09,231,364,0,
45401078,Rental unit in San Pedro · 1 bedroom · 2 beds · 1 bath,76414486,Vacasa Belize,Belize,Belize Islands,17.92701,-87.95791,Entire home/apt,224,1,1,2023-01-24,0.12,231,364,1,
45401079,Rental unit in San Pedro · ★4.93 · Studio · 2 beds · 1 bath,76414486,Vacasa Belize,Belize,Belize Islands,17.89164,-87.98073,Entire home/apt,222,1,30,2023-08-22,1.07,231,353,12,
45401080,Rental unit in Hopkins · ★4.14 · Studio · 1 bed · 1 bath,76414486,Vacasa Belize,Stann Creek,Stann Creek Mainland,16.8619,-88.28497,Entire home/apt,137,1,7,2023-03-01,0.23,231,351,1,
45401082,Condo in San Pedro · 1 bedroom · 1 bed · 1 bath,76414486,Vacasa Belize,Belize,Belize Islands,17.93313,-87.95535,Entire home/apt,191,4,1,2020-12-09,0.03,231,365,0,
45401084,Rental unit in San Pedro · 1 bedroom · 1 bed · 0 baths,76414486,Vacasa Belize,Belize,Belize Islands,17.90931,-87.97182,Entire home/apt,258,2,0,,,231,365,0,
45401088,Condo in San Pedro · ★4.63 · 1 bedroom · 1 bed · 0 baths,76414486,Vacasa Belize,Belize,Belize Islands,17.89134,-87.98095,Entire home/apt,187,1,16,2023-07-18,0.56,231,363,7,
45401090,Rental unit in San Pedro · ★4.40 · Studio · 1 bed · 1 bath,76414486,Vacasa Belize,Belize,Belize Islands,17.89146,-87.98033,Entire home/apt,155,1,10,2023-01-25,0.37,231,365,1,
45401092,Condo in San Pedro · ★4.48 · 1 bedroom · 1 bed · 1 bath,76414486,Vacasa Belize,Belize,Belize Islands,17.93331,-87.95614,Entire home/apt,220,3,23,2022-12-17,0.75,231,365,2,
45401093,Home in Bullet Tree Falls · ★4.90 · 2 bedrooms · 5 beds · 0 baths,76414486,Vacasa Belize,Cayo,Cayo,17.16783,-89.12057,Entire home/apt,310,2,30,2023-06-30,0.98,231,353,8,
45401095,Home in San Pedro · 2 bedrooms · 2 beds,76414486,Vacasa Belize,Belize,Belize Islands,17.90867,-87.97358,Private room,349,2,2,2022-07-04,0.07,231,364,0,
45401097,Cabin in Alta Vista · ★4.71 · 1 bedroom · 2 beds · 1 bath,76414486,Vacasa Belize,Stann Creek,Stann Creek Mainland,16.98158,-88.29019,Entire home/apt,264,1,7,2023-02-09,0.31,231,364,1,
45401098,Rental unit in Hopkins · 2 bedrooms · 2 beds · 1 bath,76414486,Vacasa Belize,Stann Creek,Stann Creek Mainland,16.8609,-88.2836,Entire home/apt,260,2,1,2022-04-27,0.06,231,361,0,
45401099,Rental unit in Caye Caulker · ★4.89 · Studio · 2 beds · 1 bath,76414486,Vacasa Belize,Belize,Belize Islands,17.74161,-88.02597,Entire home/apt,228,1,9,2023-02-17,0.46,231,365,7,
45401102,Rental unit in San Pedro · 2 bedrooms · 3 beds · 0 baths,76414486,Vacasa Belize,Belize,Belize Islands,17.9271,-87.95892,Entire home/apt,294,1,1,2022-06-18,0.06,231,346,0,
45401103,Rental unit in Placencia · ★4.27 · 1 bedroom · 2 beds · 0 baths,76414486,Vacasa Belize,Stann Creek,Stann Creek Mainland,16.5465,-88.35895,Entire home/apt,195,2,15,2023-06-15,0.48,231,364,6,
45401104,Villa in Placencia · ★4.92 · 2 bedrooms · 4 beds · 2.5 baths,76414486,Vacasa Belize,Stann Creek,Stann Creek Mainland,16.54596,-88.35894,Entire home/apt,502,2,12,2023-08-28,0.39,231,350,5,
45401109,Rental unit in San Pedro · ★4.68 · Studio · 1 bed · 1 bath,76414486,Vacasa Belize,Belize,Belize Islands,17.8907,-87.97955,Entire home/apt,145,1,41,2023-08-17,1.32,231,344,16,
45401113,Villa in Placencia · ★4.11 · 1 bedroom · 2 beds · 1 bath,76414486,Vacasa Belize,Stann Creek,Stann Creek Mainland,16.59997,-88.35635,Entire home/apt,246,1,28,2022-10-17,0.88,231,362,2,
45401119,Condo in San Pedro · ★4.40 · 2 bedrooms · 2 beds · 2 baths,76414486,Vacasa Belize,Belize,Belize Islands,17.93365,-87.95441,Entire home/apt,262,3,5,2022-04-30,0.23,231,355,0,
45401130,Home in Placencia · 5 bedrooms · 6 beds · 0 baths,76414486,Vacasa Belize,Stann Creek,Stann Creek Mainland,16.65377,-88.31343,Entire home/apt,1701,3,1,2021-07-18,0.04,231,364,0,
45658357,Hotel in San Pedro · ★4.25 · 1 bedroom · 1 bed · 1 private bath,369898505,Hotel Coastal Bay,Belize,Belize Islands,17.91796,-87.96238,Private room,131,1,8,2023-01-18,0.41,1,357,5,
45712880,Serviced apartment in Belize · 1 bedroom · 6 beds · 1 private bath,145018600,Lorne,Belize,Belize Islands,17.74649,-88.02414,Private room,67,2,0,,,1,0,0,
45925148,Guest suite in Ladyville · ★4.83 · 1 bedroom · 2 beds · 1 bath,372310608,Pamela,Belize,Belize Mainland,17.554407839917317,-88.2924148822576,Entire home/apt,145,1,103,2023-08-08,4.63,1,264,46,
45954811,Rental unit in Placencia · ★5.0 · 1 bedroom · 1 bed · 1 bath,138608650,Phil And Megan,Stann Creek,Stann Creek Mainland,16.519176483154297,-88.36981964111328,Entire home/apt,202,2,38,2023-08-28,1.18,3,161,16,
45995289,Bungalow in Placencia · ★4.88 · 1 bedroom · 1 bed · 1 bath,46877365,Brad,Stann Creek,Stann Creek Mainland,16.65826,-88.31127,Entire home/apt,300,3,41,2023-08-31,1.30,2,303,11,
46045572,Villa in San Pedro · ★4.50 · 5 bedrooms · 7 beds · 3.5 baths,76414486,Vacasa Belize,Belize,Belize Islands,17.88223,-87.99205,Entire home/apt,1088,2,20,2023-08-13,0.65,231,364,6,
46088609,Bungalow in Ladyville · 4 bedrooms · 4 beds · 2 baths,209313067,Khalifa,Belize,Belize Mainland,17.56302,-88.31207,Entire home/apt,202,7,0,,,1,0,0,
46098152,Rental unit in Hopkins · 2 bedrooms · 4 beds · 0 baths,76414486,Vacasa Belize,Stann Creek,Stann Creek Mainland,16.86622,-88.28466,Entire home/apt,290,1,1,2023-03-23,0.16,231,364,1,
46130532,Rental unit in Hopkins · ★5.0 · Studio · 2 beds · 1 bath,76414486,Vacasa Belize,Stann Creek,Stann Creek Mainland,16.86684,-88.28664,Entire home/apt,147,1,6,2023-04-14,0.21,231,365,4,
46130621,Rental unit in Hopkins · ★4.13 · Studio · 2 beds · 1 bath,76414486,Vacasa Belize,Stann Creek,Stann Creek Mainland,16.86538,-88.28584,Entire home/apt,147,1,8,2023-03-25,0.28,231,363,5,
46192265,Condo in Placencia · ★4.20 · 1 bedroom · 2 beds · 0 baths,76414486,Vacasa Belize,Stann Creek,Stann Creek Mainland,16.55795,-88.36224,Entire home/apt,208,2,10,2023-09-02,0.35,231,356,4,
46221440,Condo in Placencia · ★4.47 · 2 bedrooms · 3 beds · 0 baths,76414486,Vacasa Belize,Stann Creek,Stann Creek Mainland,16.55801,-88.36166,Entire home/apt,294,2,15,2023-08-13,0.56,231,352,7,
46238390,Condo in Placencia · ★4.67 · 2 bedrooms · 3 beds · 0 baths,76414486,Vacasa Belize,Stann Creek,Stann Creek Mainland,16.55939,-88.36284,Entire home/apt,294,2,27,2023-08-12,0.86,231,346,8,
46238391,Condo in Placencia · ★4.56 · 1 bedroom · 2 beds · 1 bath,76414486,Vacasa Belize,Stann Creek,Stann Creek Mainland,16.55751,-88.36146,Entire home/apt,214,2,43,2023-08-13,1.51,231,352,20,
46306729,Condo in San Pedro · ★5.0 · 2 bedrooms · 3 beds · 2 baths,1120393,"Barbara, Belize & Colombia",Belize,Belize Islands,17.88999,-87.98114,Entire home/apt,403,3,3,2023-07-16,0.46,29,129,3,
46314915,Hotel in Belize City · ★4.33 · 1 bedroom · 2 beds · 1 private bath,241734191,Michelle,Belize,Belize Mainland,17.49228,-88.18339,Private room,265,1,3,2023-04-22,0.37,16,317,3,
46315076,Hotel in Belize City · 1 bedroom · 1 bed · 1 private bath,241734191,Michelle,Belize,Belize Mainland,17.49325,-88.18396,Private room,202,1,2,2022-05-16,0.10,16,279,0,
